예보일시,지역구분명,지역명,타입구분명,최소값,최대값,평균값,등급
2023-04-19 05:00,경북,울진산간,MOUNTAIN,7.1,81.2,23,낮음(관심)
2023-04-19 05:00,경북,영덕산간,MOUNTAIN,10.9,67.9,21,낮음(관심)
2023-04-19 05:00,경북,포항산간,MOUNTAIN,10.9,35.2,18.6,낮음(관심)
2023-04-19 05:00,경북,경주산간,MOUNTAIN,10.9,35.2,20.8,낮음(관심)
2023-04-19 05:00,경북,울진평지,COAST,12.4,49.4,26.9,낮음(관심)
2023-04-19 05:00,경북,영덕평지,COAST,12.4,56.1,25.4,낮음(관심)
2023-04-19 05:00,경북,포항평지,COAST,12.4,35.2,24.6,낮음(관심)
2023-04-19 05:00,경북,경주평지,COAST,12.4,35.2,25.2,낮음(관심)
2023-04-19 06:00,강원,고성산간,MOUNTAIN,7.1,39.9,15.4,낮음(관심)
2023-04-19 06:00,강원,속초산간,MOUNTAIN,5.7,31.8,18,낮음(관심)
2023-04-19 06:00,강원,양양산간,MOUNTAIN,5.7,31.8,15.3,낮음(관심)
2023-04-19 06:00,강원,강릉산간,MOUNTAIN,5.7,76,22.7,낮음(관심)
2023-04-19 06:00,강원,동해산간,MOUNTAIN,12.4,35.2,19.4,낮음(관심)
2023-04-19 06:00,강원,삼척산간,MOUNTAIN,5.7,76,24.7,낮음(관심)
2023-04-19 06:00,강원,고성평지,COAST,10.5,35.2,22.5,낮음(관심)
2023-04-19 06:00,강원,속초평지,COAST,10.5,31.8,23,낮음(관심)
2023-04-19 06:00,강원,양양평지,COAST,9,40.4,22.3,낮음(관심)
2023-04-19 06:00,강원,강릉평지,COAST,10.5,80.3,31.2,낮음(관심)
2023-04-19 06:00,강원,동해평지,COAST,12.4,62.7,24.9,낮음(관심)
2023-04-19 06:00,강원,삼척평지,COAST,12.4,81.7,30.4,낮음(관심)
2023-04-19 06:00,경북,울진산간,MOUNTAIN,7.1,76,22.8,낮음(관심)
2023-04-19 06:00,경북,영덕산간,MOUNTAIN,10.9,67.9,20.9,낮음(관심)
2023-04-19 06:00,경북,포항산간,MOUNTAIN,10.9,35.2,18.6,낮음(관심)
2023-04-19 06:00,경북,경주산간,MOUNTAIN,10.9,35.2,20.8,낮음(관심)
2023-04-19 06:00,경북,울진평지,COAST,12.4,56.1,26.9,낮음(관심)
2023-04-19 06:00,경북,영덕평지,COAST,12.4,69.4,25.5,낮음(관심)
2023-04-19 06:00,경북,포항평지,COAST,12.4,35.2,24.6,낮음(관심)
2023-04-19 06:00,경북,경주평지,COAST,12.4,35.2,25.2,낮음(관심)
2023-04-19 07:00,강원,고성산간,MOUNTAIN,5.7,42.8,15.8,낮음(관심)
2023-04-19 07:00,강원,속초산간,MOUNTAIN,7.1,33.7,19.3,낮음(관심)
2023-04-19 07:00,강원,양양산간,MOUNTAIN,5.7,33.3,15.5,낮음(관심)
2023-04-19 07:00,강원,강릉산간,MOUNTAIN,5.7,76,22.5,낮음(관심)
2023-04-19 07:00,강원,동해산간,MOUNTAIN,12.4,35.2,19.4,낮음(관심)
2023-04-19 07:00,강원,삼척산간,MOUNTAIN,5.7,76,24.9,낮음(관심)
2023-04-19 07:00,강원,고성평지,COAST,10.5,35.2,22.6,낮음(관심)
2023-04-19 07:00,강원,속초평지,COAST,10.5,33.7,23,낮음(관심)
2023-04-19 07:00,강원,양양평지,COAST,9,40.4,22.3,낮음(관심)
2023-04-19 07:00,강원,강릉평지,COAST,10,76,32.4,낮음(관심)
2023-04-19 07:00,강원,동해평지,COAST,7.1,69.4,26.3,낮음(관심)
2023-04-19 07:00,강원,삼척평지,COAST,8.6,76,33.3,낮음(관심)
2023-04-19 07:00,경북,울진산간,MOUNTAIN,7.1,76,23.1,낮음(관심)
2023-04-19 07:00,경북,영덕산간,MOUNTAIN,7.1,56.1,20.8,낮음(관심)
2023-04-19 07:00,경북,포항산간,MOUNTAIN,10.9,35.2,18.6,낮음(관심)
2023-04-19 07:00,경북,경주산간,MOUNTAIN,10.9,35.2,20.8,낮음(관심)
2023-04-19 07:00,경북,울진평지,COAST,12.4,53.2,27.2,낮음(관심)
2023-04-19 07:00,경북,영덕평지,COAST,12.4,62.7,25.5,낮음(관심)
2023-04-19 07:00,경북,포항평지,COAST,12.4,35.2,24.6,낮음(관심)
2023-04-19 07:00,경북,경주평지,COAST,12.4,35.2,25.2,낮음(관심)
2023-04-19 08:00,강원,고성산간,MOUNTAIN,5.7,42.8,16.1,낮음(관심)
2023-04-19 08:00,강원,속초산간,MOUNTAIN,5.7,35.2,17.3,낮음(관심)
2023-04-19 08:00,강원,양양산간,MOUNTAIN,5.7,35.2,15.6,낮음(관심)
2023-04-19 08:00,강원,강릉산간,MOUNTAIN,5.7,69.4,25.5,낮음(관심)
2023-04-19 08:00,강원,동해산간,MOUNTAIN,8.6,44.2,19.6,낮음(관심)
2023-04-19 08:00,강원,삼척산간,MOUNTAIN,5.7,76,30.5,낮음(관심)
2023-04-19 08:00,강원,고성평지,COAST,10.5,38.5,23.1,낮음(관심)
2023-04-19 08:00,강원,속초평지,COAST,10.5,37.1,26,낮음(관심)
2023-04-19 08:00,강원,양양평지,COAST,7.1,53.7,25,낮음(관심)
2023-04-19 08:00,강원,강릉평지,COAST,12.8,61.8,41.7,낮음(관심)
2023-04-19 08:00,강원,동해평지,COAST,5.7,76,35.2,낮음(관심)
2023-04-19 08:00,강원,삼척평지,COAST,10,76,45.7,낮음(관심)
2023-04-19 08:00,경북,울진산간,MOUNTAIN,7.1,69.4,25.3,낮음(관심)
2023-04-19 08:00,경북,영덕산간,MOUNTAIN,10.9,54.6,20.9,낮음(관심)
2023-04-19 08:00,경북,포항산간,MOUNTAIN,8.6,38.5,18.7,낮음(관심)
2023-04-19 08:00,경북,경주산간,MOUNTAIN,5.7,41.8,20.9,낮음(관심)
2023-04-19 08:00,경북,울진평지,COAST,7.1,61.8,35.6,낮음(관심)
2023-04-19 08:00,경북,영덕평지,COAST,8.6,56.1,27.1,낮음(관심)
2023-04-19 08:00,경북,포항평지,COAST,8.6,41.8,26.1,낮음(관심)
2023-04-19 08:00,경북,경주평지,COAST,7.1,41.8,25.8,낮음(관심)
2023-04-19 09:00,강원,고성산간,MOUNTAIN,5.7,51.8,20.5,낮음(관심)
2023-04-19 09:00,강원,속초산간,MOUNTAIN,7.1,41.8,19.9,낮음(관심)
2023-04-19 09:00,강원,양양산간,MOUNTAIN,5.7,45.1,23.2,낮음(관심)
2023-04-19 09:00,강원,강릉산간,MOUNTAIN,5.7,82.7,36.7,낮음(관심)
2023-04-19 09:00,강원,동해산간,MOUNTAIN,5.7,70.8,42.4,낮음(관심)
2023-04-19 09:00,강원,삼척산간,MOUNTAIN,5.7,82.7,42.2,낮음(관심)
2023-04-19 09:00,강원,고성평지,COAST,10.5,45.1,25,낮음(관심)
2023-04-19 09:00,강원,속초평지,COAST,13.8,41.8,31.2,낮음(관심)
2023-04-19 09:00,강원,양양평지,COAST,8.6,61.8,33,낮음(관심)
2023-04-19 09:00,강원,강릉평지,COAST,8.6,88.4,54.1,다소높음(주의)
2023-04-19 09:00,강원,동해평지,COAST,7.1,88.4,49.6,낮음(관심)
2023-04-19 09:00,강원,삼척평지,COAST,10,88.4,50.3,낮음(관심)
2023-04-19 09:00,경북,울진산간,MOUNTAIN,5.7,62.7,41.5,낮음(관심)
2023-04-19 09:00,경북,영덕산간,MOUNTAIN,5.7,56.1,24.8,낮음(관심)
2023-04-19 09:00,경북,포항산간,MOUNTAIN,5.7,56.1,24,낮음(관심)
2023-04-19 09:00,경북,경주산간,MOUNTAIN,5.7,61.8,36.3,낮음(관심)
2023-04-19 09:00,경북,울진평지,COAST,7.1,57.5,44.9,낮음(관심)
2023-04-19 09:00,경북,영덕평지,COAST,10,62.7,37.7,낮음(관심)
2023-04-19 09:00,경북,포항평지,COAST,7.1,61.8,36.8,낮음(관심)
2023-04-19 09:00,경북,경주평지,COAST,7.1,61.8,39.6,낮음(관심)
2023-04-19 10:00,강원,고성산간,MOUNTAIN,5.7,56.1,21.5,낮음(관심)
2023-04-19 10:00,강원,속초산간,MOUNTAIN,8.6,41.8,19.9,낮음(관심)
2023-04-19 10:00,강원,양양산간,MOUNTAIN,5.7,50.4,27.1,낮음(관심)
2023-04-19 10:00,강원,강릉산간,MOUNTAIN,5.7,69.4,41.5,낮음(관심)
2023-04-19 10:00,강원,동해산간,MOUNTAIN,7.1,68.4,52.3,다소높음(주의)
2023-04-19 10:00,강원,삼척산간,MOUNTAIN,5.7,76,56.6,다소높음(주의)
2023-04-19 10:00,강원,고성평지,COAST,7.1,48.5,25.2,낮음(관심)
2023-04-19 10:00,강원,속초평지,COAST,13.8,41.8,30.1,낮음(관심)
2023-04-19 10:00,강원,양양평지,COAST,8.6,67,34.8,낮음(관심)
2023-04-19 10:00,강원,강릉평지,COAST,8.6,75.1,57.1,다소높음(주의)
2023-04-19 10:00,강원,동해평지,COAST,7.1,69.4,51.2,다소높음(주의)
2023-04-19 10:00,강원,삼척평지,COAST,7.1,75.1,50.9,낮음(관심)
2023-04-19 10:00,경북,울진산간,MOUNTAIN,5.7,76,47.3,낮음(관심)
2023-04-19 10:00,경북,영덕산간,MOUNTAIN,5.7,69.4,49.5,낮음(관심)
2023-04-19 10:00,경북,포항산간,MOUNTAIN,5.7,82.7,55,다소높음(주의)
2023-04-19 10:00,경북,경주산간,MOUNTAIN,5.7,82.7,45.7,낮음(관심)
2023-04-19 10:00,경북,울진평지,COAST,7.1,60.3,40.4,낮음(관심)
2023-04-19 10:00,경북,영덕평지,COAST,7.1,75.1,43.8,낮음(관심)
2023-04-19 10:00,경북,포항평지,COAST,7.1,81.7,44.5,낮음(관심)
2023-04-19 10:00,경북,경주평지,COAST,8.6,81.7,47.8,낮음(관심)
2023-04-19 11:00,강원,고성산간,MOUNTAIN,7.1,69.4,25.2,낮음(관심)
2023-04-19 11:00,강원,속초산간,MOUNTAIN,7.1,41.8,19.6,낮음(관심)
2023-04-19 11:00,강원,양양산간,MOUNTAIN,5.7,45.1,25,낮음(관심)
2023-04-19 11:00,강원,강릉산간,MOUNTAIN,5.7,76,42.4,낮음(관심)
2023-04-19 11:00,강원,동해산간,MOUNTAIN,7.1,67.9,51.5,다소높음(주의)
2023-04-19 11:00,강원,삼척산간,MOUNTAIN,5.7,81.2,56.1,다소높음(주의)
2023-04-19 11:00,강원,고성평지,COAST,10.5,48.5,29.1,낮음(관심)
2023-04-19 11:00,강원,속초평지,COAST,12.8,41.8,30.2,낮음(관심)
2023-04-19 11:00,강원,양양평지,COAST,5.7,48.5,32.2,낮음(관심)
2023-04-19 11:00,강원,강릉평지,COAST,8.6,68.4,49.6,낮음(관심)
2023-04-19 11:00,강원,동해평지,COAST,10,62.7,45.2,낮음(관심)
2023-04-19 11:00,강원,삼척평지,COAST,10,69.4,46.7,낮음(관심)
2023-04-19 11:00,경북,울진산간,MOUNTAIN,5.7,76,45,낮음(관심)
2023-04-19 11:00,경북,영덕산간,MOUNTAIN,5.7,75.1,44.2,낮음(관심)
2023-04-19 11:00,경북,포항산간,MOUNTAIN,7.1,82.7,58,다소높음(주의)
2023-04-19 11:00,경북,경주산간,MOUNTAIN,7.1,81.7,47.7,낮음(관심)
2023-04-19 11:00,경북,울진평지,COAST,7.1,55.1,36.1,낮음(관심)
2023-04-19 11:00,경북,영덕평지,COAST,7.1,61.8,36.4,낮음(관심)
2023-04-19 11:00,경북,포항평지,COAST,8.6,81.7,38.1,낮음(관심)
2023-04-19 11:00,경북,경주평지,COAST,7.1,81.7,45.5,낮음(관심)
2023-04-19 12:00,강원,고성산간,MOUNTAIN,5.7,82.7,24,낮음(관심)
2023-04-19 12:00,강원,속초산간,MOUNTAIN,7.1,41.8,16.9,낮음(관심)
2023-04-19 12:00,강원,양양산간,MOUNTAIN,5.7,48.5,25.2,낮음(관심)
2023-04-19 12:00,강원,강릉산간,MOUNTAIN,5.7,74.6,38.7,낮음(관심)
2023-04-19 12:00,강원,동해산간,MOUNTAIN,7.1,67.9,49.5,낮음(관심)
2023-04-19 12:00,강원,삼척산간,MOUNTAIN,5.7,87.9,61.5,다소높음(주의)
2023-04-19 12:00,강원,고성평지,COAST,7.1,51.8,29.1,낮음(관심)
2023-04-19 12:00,강원,속초평지,COAST,8.6,40.4,28.5,낮음(관심)
2023-04-19 12:00,강원,양양평지,COAST,7.1,48.5,31.7,낮음(관심)
2023-04-19 12:00,강원,강릉평지,COAST,8.6,68.4,46.1,낮음(관심)
2023-04-19 12:00,강원,동해평지,COAST,7.1,69.4,46.7,낮음(관심)
2023-04-19 12:00,강원,삼척평지,COAST,7.1,76,49.9,낮음(관심)
2023-04-19 12:00,경북,울진산간,MOUNTAIN,5.7,82.7,49.7,낮음(관심)
2023-04-19 12:00,경북,영덕산간,MOUNTAIN,5.7,62.7,37,낮음(관심)
2023-04-19 12:00,경북,포항산간,MOUNTAIN,5.7,76,45,낮음(관심)
2023-04-19 12:00,경북,경주산간,MOUNTAIN,5.7,68.4,42.8,낮음(관심)
2023-04-19 12:00,경북,울진평지,COAST,8.6,61.8,43.1,낮음(관심)
2023-04-19 12:00,경북,영덕평지,COAST,7.1,55.1,34.3,낮음(관심)
2023-04-19 12:00,경북,포항평지,COAST,7.1,68.4,31.1,낮음(관심)
2023-04-19 12:00,경북,경주평지,COAST,8.6,62.7,36.5,낮음(관심)
2023-04-19 13:00,강원,고성산간,MOUNTAIN,5.7,82.7,21.6,낮음(관심)
2023-04-19 13:00,강원,속초산간,MOUNTAIN,9,35.2,16.1,낮음(관심)
2023-04-19 13:00,강원,양양산간,MOUNTAIN,5.7,45.1,22.6,낮음(관심)
2023-04-19 13:00,강원,강릉산간,MOUNTAIN,5.7,76,41.7,낮음(관심)
2023-04-19 13:00,강원,동해산간,MOUNTAIN,5.7,67.9,48.3,낮음(관심)
2023-04-19 13:00,강원,삼척산간,MOUNTAIN,5.7,89.3,64.3,다소높음(주의)
2023-04-19 13:00,강원,고성평지,COAST,7.1,55.1,28.6,낮음(관심)
2023-04-19 13:00,강원,속초평지,COAST,10.5,37.1,25.8,낮음(관심)
2023-04-19 13:00,강원,양양평지,COAST,7.1,48.5,29.2,낮음(관심)
2023-04-19 13:00,강원,강릉평지,COAST,12.8,68.4,47.8,낮음(관심)
2023-04-19 13:00,강원,동해평지,COAST,8.6,76,50.2,낮음(관심)
2023-04-19 13:00,강원,삼척평지,COAST,8.6,80.3,54.7,다소높음(주의)
2023-04-19 13:00,경북,울진산간,MOUNTAIN,5.7,82.7,53.8,다소높음(주의)
2023-04-19 13:00,경북,영덕산간,MOUNTAIN,5.7,56.1,34.4,낮음(관심)
2023-04-19 13:00,경북,포항산간,MOUNTAIN,7.1,67.9,36.5,낮음(관심)
2023-04-19 13:00,경북,경주산간,MOUNTAIN,5.7,61.8,39,낮음(관심)
2023-04-19 13:00,경북,울진평지,COAST,8.6,68.4,48.9,낮음(관심)
2023-04-19 13:00,경북,영덕평지,COAST,11.4,56.1,36.7,낮음(관심)
2023-04-19 13:00,경북,포항평지,COAST,7.1,49.4,33,낮음(관심)
2023-04-19 13:00,경북,경주평지,COAST,7.1,61.8,38.6,낮음(관심)
2023-04-19 14:00,강원,고성산간,MOUNTAIN,5.7,89.3,22.9,낮음(관심)
2023-04-19 14:00,강원,속초산간,MOUNTAIN,9,41.8,16.5,낮음(관심)
2023-04-19 14:00,강원,양양산간,MOUNTAIN,5.7,47,24.2,낮음(관심)
2023-04-19 14:00,강원,강릉산간,MOUNTAIN,5.7,74.6,34.8,낮음(관심)
2023-04-19 14:00,강원,동해산간,MOUNTAIN,10,67.9,42.3,낮음(관심)
2023-04-19 14:00,강원,삼척산간,MOUNTAIN,5.7,89.3,64.9,다소높음(주의)
2023-04-19 14:00,강원,고성평지,COAST,7.1,58.4,30.4,낮음(관심)
2023-04-19 14:00,강원,속초평지,COAST,10.5,41.8,27.8,낮음(관심)
2023-04-19 14:00,강원,양양평지,COAST,9,45.1,30.5,낮음(관심)
2023-04-19 14:00,강원,강릉평지,COAST,10,75.1,41.6,낮음(관심)
2023-04-19 14:00,강원,동해평지,COAST,10,76,50.1,낮음(관심)
2023-04-19 14:00,강원,삼척평지,COAST,11.4,80.3,60.2,다소높음(주의)
2023-04-19 14:00,경북,울진산간,MOUNTAIN,5.7,87.9,59.7,다소높음(주의)
2023-04-19 14:00,경북,영덕산간,MOUNTAIN,5.7,68.4,46.2,낮음(관심)
2023-04-19 14:00,경북,포항산간,MOUNTAIN,5.7,69.4,40.5,낮음(관심)
2023-04-19 14:00,경북,경주산간,MOUNTAIN,5.7,68.4,38.1,낮음(관심)
2023-04-19 14:00,경북,울진평지,COAST,11.4,75.1,54.7,다소높음(주의)
2023-04-19 14:00,경북,영덕평지,COAST,8.6,68.4,49.6,낮음(관심)
2023-04-19 14:00,경북,포항평지,COAST,7.1,61.8,36.6,낮음(관심)
2023-04-19 14:00,경북,경주평지,COAST,7.1,68.4,40.7,낮음(관심)
2023-04-19 15:00,강원,고성산간,MOUNTAIN,5.7,89.3,23,낮음(관심)
2023-04-19 15:00,강원,속초산간,MOUNTAIN,9,38.5,16.2,낮음(관심)
2023-04-19 15:00,강원,양양산간,MOUNTAIN,5.7,45.1,23.3,낮음(관심)
2023-04-19 15:00,강원,강릉산간,MOUNTAIN,5.7,69.4,34.8,낮음(관심)
2023-04-19 15:00,강원,동해산간,MOUNTAIN,5.7,67.9,48.9,낮음(관심)
2023-04-19 15:00,강원,삼척산간,MOUNTAIN,5.7,89.3,65.3,다소높음(주의)
2023-04-19 15:00,강원,고성평지,COAST,8.6,61.8,30.6,낮음(관심)
2023-04-19 15:00,강원,속초평지,COAST,10.5,38.5,25.8,낮음(관심)
2023-04-19 15:00,강원,양양평지,COAST,9,45.1,28.9,낮음(관심)
2023-04-19 15:00,강원,강릉평지,COAST,8.6,68.4,43,낮음(관심)
2023-04-19 15:00,강원,동해평지,COAST,11.4,69.4,52.3,다소높음(주의)
2023-04-19 15:00,강원,삼척평지,COAST,7.1,81.7,59.8,다소높음(주의)
2023-04-19 15:00,경북,울진산간,MOUNTAIN,5.7,89.3,63.9,다소높음(주의)
2023-04-19 15:00,경북,영덕산간,MOUNTAIN,5.7,81.7,58.7,다소높음(주의)
2023-04-19 15:00,경북,포항산간,MOUNTAIN,7.1,76,48.5,낮음(관심)
2023-04-19 15:00,경북,경주산간,MOUNTAIN,5.7,68.4,43.2,낮음(관심)
2023-04-19 15:00,경북,울진평지,COAST,8.6,80.3,57.3,다소높음(주의)
2023-04-19 15:00,경북,영덕평지,COAST,8.6,76,61.8,다소높음(주의)
2023-04-19 15:00,경북,포항평지,COAST,8.6,75.1,41.4,낮음(관심)
2023-04-19 15:00,경북,경주평지,COAST,7.1,68.4,44.5,낮음(관심)
2023-04-19 16:00,강원,고성산간,MOUNTAIN,5.7,89.3,22,낮음(관심)
2023-04-19 16:00,강원,속초산간,MOUNTAIN,9,35.2,15.9,낮음(관심)
2023-04-19 16:00,강원,양양산간,MOUNTAIN,5.7,43.7,21.1,낮음(관심)
2023-04-19 16:00,강원,강릉산간,MOUNTAIN,5.7,76,32.1,낮음(관심)
2023-04-19 16:00,강원,동해산간,MOUNTAIN,7.1,69.4,47.2,낮음(관심)
2023-04-19 16:00,강원,삼척산간,MOUNTAIN,5.7,89.3,67,높음(경계)
2023-04-19 16:00,강원,고성평지,COAST,7.1,61.8,30,낮음(관심)
2023-04-19 16:00,강원,속초평지,COAST,10.5,35.2,23.6,낮음(관심)
2023-04-19 16:00,강원,양양평지,COAST,8.6,41.8,26.8,낮음(관심)
2023-04-19 16:00,강원,강릉평지,COAST,7.1,81.7,41.3,낮음(관심)
2023-04-19 16:00,강원,동해평지,COAST,22.8,82.7,57.2,다소높음(주의)
2023-04-19 16:00,강원,삼척평지,COAST,15.7,86.9,64,다소높음(주의)
2023-04-19 16:00,경북,울진산간,MOUNTAIN,5.7,82.7,64.5,다소높음(주의)
2023-04-19 16:00,경북,영덕산간,MOUNTAIN,7.1,81.7,59.1,다소높음(주의)
2023-04-19 16:00,경북,포항산간,MOUNTAIN,5.7,69.4,45.3,낮음(관심)
2023-04-19 16:00,경북,경주산간,MOUNTAIN,5.7,68.4,40.7,낮음(관심)
2023-04-19 16:00,경북,울진평지,COAST,11.4,81.7,58.1,다소높음(주의)
2023-04-19 16:00,경북,영덕평지,COAST,7.1,76,62.4,다소높음(주의)
2023-04-19 16:00,경북,포항평지,COAST,7.1,68.4,39.6,낮음(관심)
2023-04-19 16:00,경북,경주평지,COAST,8.6,68.4,44,낮음(관심)
2023-04-19 17:00,강원,고성산간,MOUNTAIN,5.7,87.9,28.1,낮음(관심)
2023-04-19 17:00,강원,속초산간,MOUNTAIN,5.7,40.4,24.2,낮음(관심)
2023-04-19 17:00,강원,양양산간,MOUNTAIN,5.7,39.4,20.5,낮음(관심)
2023-04-19 17:00,강원,강릉산간,MOUNTAIN,5.7,69.4,26.2,낮음(관심)
2023-04-19 17:00,강원,동해산간,MOUNTAIN,8.6,62.7,29.2,낮음(관심)
2023-04-19 17:00,강원,삼척산간,MOUNTAIN,5.7,87.9,64.2,다소높음(주의)
2023-04-19 17:00,강원,고성평지,COAST,7.1,75.1,30.1,낮음(관심)
2023-04-19 17:00,강원,속초평지,COAST,11.9,40.4,24.9,낮음(관심)
2023-04-19 17:00,강원,양양평지,COAST,9,38.5,24.7,낮음(관심)
2023-04-19 17:00,강원,강릉평지,COAST,11.4,75.1,37.5,낮음(관심)
2023-04-19 17:00,강원,동해평지,COAST,7.1,76,50.9,낮음(관심)
2023-04-19 17:00,강원,삼척평지,COAST,7.1,80.3,60.1,다소높음(주의)
2023-04-19 17:00,경북,울진산간,MOUNTAIN,5.7,89.3,60,다소높음(주의)
2023-04-19 17:00,경북,영덕산간,MOUNTAIN,5.7,76,56.8,다소높음(주의)
2023-04-19 17:00,경북,포항산간,MOUNTAIN,5.7,69.4,42.4,낮음(관심)
2023-04-19 17:00,경북,경주산간,MOUNTAIN,7.1,75.1,38.1,낮음(관심)
2023-04-19 17:00,경북,울진평지,COAST,7.1,75.1,54.9,다소높음(주의)
2023-04-19 17:00,경북,영덕평지,COAST,7.1,75.1,62.7,다소높음(주의)
2023-04-19 17:00,경북,포항평지,COAST,8.6,75.1,39.6,낮음(관심)
2023-04-19 17:00,경북,경주평지,COAST,8.6,75.1,43.4,낮음(관심)
2023-04-19 18:00,강원,고성산간,MOUNTAIN,7.1,89.3,20.8,낮음(관심)
2023-04-19 18:00,강원,속초산간,MOUNTAIN,9,31.8,15.7,낮음(관심)
2023-04-19 18:00,강원,양양산간,MOUNTAIN,5.7,38,17.7,낮음(관심)
2023-04-19 18:00,강원,강릉산간,MOUNTAIN,5.7,67.9,24.2,낮음(관심)
2023-04-19 18:00,강원,동해산간,MOUNTAIN,5.7,58.4,28.9,낮음(관심)
2023-04-19 18:00,강원,삼척산간,MOUNTAIN,7.1,88.4,58.2,다소높음(주의)
2023-04-19 18:00,강원,고성평지,COAST,8.6,61.8,28.2,낮음(관심)
2023-04-19 18:00,강원,속초평지,COAST,10.5,31.8,23,낮음(관심)
2023-04-19 18:00,강원,양양평지,COAST,8.6,35.2,22.6,낮음(관심)
2023-04-19 18:00,강원,강릉평지,COAST,8.6,55.1,30.2,낮음(관심)
2023-04-19 18:00,강원,동해평지,COAST,8.6,76,41,낮음(관심)
2023-04-19 18:00,강원,삼척평지,COAST,7.1,86.9,52,다소높음(주의)
2023-04-19 18:00,경북,울진산간,MOUNTAIN,5.7,74.6,46.5,낮음(관심)
2023-04-19 18:00,경북,영덕산간,MOUNTAIN,5.7,68.4,45.9,낮음(관심)
2023-04-19 18:00,경북,포항산간,MOUNTAIN,5.7,62.7,35.9,낮음(관심)
2023-04-19 18:00,경북,경주산간,MOUNTAIN,5.7,68.4,33.3,낮음(관심)
2023-04-19 18:00,경북,울진평지,COAST,10,61.8,48.3,낮음(관심)
2023-04-19 18:00,경북,영덕평지,COAST,8.6,68.4,46.7,낮음(관심)
2023-04-19 18:00,경북,포항평지,COAST,7.1,68.4,34.2,낮음(관심)
2023-04-19 18:00,경북,경주평지,COAST,7.1,68.4,38.3,낮음(관심)
2023-04-19 19:00,강원,고성산간,MOUNTAIN,7.1,67.9,17.5,낮음(관심)
2023-04-19 19:00,강원,속초산간,MOUNTAIN,5.7,31.8,15.9,낮음(관심)
2023-04-19 19:00,강원,양양산간,MOUNTAIN,5.7,44.7,18,낮음(관심)
2023-04-19 19:00,강원,강릉산간,MOUNTAIN,5.7,61.3,22.7,낮음(관심)
2023-04-19 19:00,강원,동해산간,MOUNTAIN,5.7,48,20.9,낮음(관심)
2023-04-19 19:00,강원,삼척산간,MOUNTAIN,5.7,87.9,51.3,다소높음(주의)
2023-04-19 19:00,강원,고성평지,COAST,8.6,48.5,24.6,낮음(관심)
2023-04-19 19:00,강원,속초평지,COAST,10.5,31.8,23,낮음(관심)
2023-04-19 19:00,강원,양양평지,COAST,9,35.2,22.2,낮음(관심)
2023-04-19 19:00,강원,강릉평지,COAST,8.6,41.8,27.3,낮음(관심)
2023-04-19 19:00,강원,동해평지,COAST,8.6,62.7,29.6,낮음(관심)
2023-04-19 19:00,강원,삼척평지,COAST,11.4,75.1,39.2,낮음(관심)
2023-04-19 19:00,경북,울진산간,MOUNTAIN,5.7,66.5,31.8,낮음(관심)
2023-04-19 19:00,경북,영덕산간,MOUNTAIN,7.1,56.1,35.4,낮음(관심)
2023-04-19 19:00,경북,포항산간,MOUNTAIN,5.7,56.1,30.6,낮음(관심)
2023-04-19 19:00,경북,경주산간,MOUNTAIN,5.7,61.8,30.7,낮음(관심)
2023-04-19 19:00,경북,울진평지,COAST,11.4,44.2,32.6,낮음(관심)
2023-04-19 19:00,경북,영덕평지,COAST,10,55.1,32.2,낮음(관심)
2023-04-19 19:00,경북,포항평지,COAST,8.6,61.8,31.1,낮음(관심)
2023-04-19 19:00,경북,경주평지,COAST,7.1,61.8,34.7,낮음(관심)
2023-04-19 20:00,강원,고성산간,MOUNTAIN,5.7,62.7,18.5,낮음(관심)
2023-04-19 20:00,강원,속초산간,MOUNTAIN,5.7,33.7,18.3,낮음(관심)
2023-04-19 20:00,강원,양양산간,MOUNTAIN,5.7,44.7,17.6,낮음(관심)
2023-04-19 20:00,강원,강릉산간,MOUNTAIN,5.7,81.2,22.9,낮음(관심)
2023-04-19 20:00,강원,동해산간,MOUNTAIN,7.1,35.2,19.5,낮음(관심)
2023-04-19 20:00,강원,삼척산간,MOUNTAIN,5.7,76,40.9,낮음(관심)
2023-04-19 20:00,강원,고성평지,COAST,10.5,40.4,22.8,낮음(관심)
2023-04-19 20:00,강원,속초평지,COAST,10.5,33.7,23,낮음(관심)
2023-04-19 20:00,강원,양양평지,COAST,9,35.2,22.2,낮음(관심)
2023-04-19 20:00,강원,강릉평지,COAST,10.5,41.8,26.3,낮음(관심)
2023-04-19 20:00,강원,동해평지,COAST,11.4,42.8,24.9,낮음(관심)
2023-04-19 20:00,강원,삼척평지,COAST,10,76,30.9,낮음(관심)
2023-04-19 20:00,경북,울진산간,MOUNTAIN,5.7,61.3,25.2,낮음(관심)
2023-04-19 20:00,경북,영덕산간,MOUNTAIN,5.7,49.4,25.3,낮음(관심)
2023-04-19 20:00,경북,포항산간,MOUNTAIN,5.7,48.5,25.4,낮음(관심)
2023-04-19 20:00,경북,경주산간,MOUNTAIN,5.7,49.4,29.1,낮음(관심)
2023-04-19 20:00,경북,울진평지,COAST,12.4,40.4,26.9,낮음(관심)
2023-04-19 20:00,경북,영덕평지,COAST,11.4,48,27.1,낮음(관심)
2023-04-19 20:00,경북,포항평지,COAST,8.6,48.5,28.2,낮음(관심)
2023-04-19 20:00,경북,경주평지,COAST,10,48.5,31.3,낮음(관심)
